filename,objects_name,xmin,xmax,ymin,ymax,img_width,img_height,img_depth,objects_label
006108.jpg,bird,61,242,22,336,500,353,3,12
006111.jpg,cow,111,472,89,301,500,375,3,19
006117.jpg,person,2,312,60,500,375,500,3,4
006120.jpg,motorbike,66,484,42,285,500,333,3,14
006120.jpg,car,96,160,40,66,500,333,3,2
006123.jpg,boat,470,500,109,279,500,375,3,16
006123.jpg,boat,250,367,136,282,500,375,3,16
006123.jpg,boat,118,187,123,274,500,375,3,16
006123.jpg,boat,231,450,315,375,500,375,3,16
006124.jpg,car,31,452,103,303,500,375,3,2
006125.jpg,cat,140,353,128,291,500,375,3,6
006125.jpg,sofa,1,500,147,375,500,375,3,17
006128.jpg,car,94,500,194,323,500,323,3,2
006128.jpg,person,22,57,205,265,500,323,3,4
006128.jpg,person,5,24,204,236,500,323,3,4
006128.jpg,person,57,65,205,226,500,323,3,4
006128.jpg,sheep,6,28,239,273,500,323,3,18
006128.jpg,sheep,118,150,180,210,500,323,3,18
006128.jpg,sheep,160,186,181,202,500,323,3,18
006128.jpg,sheep,257,302,156,201,500,323,3,18
006128.jpg,sheep,289,340,144,178,500,323,3,18
006128.jpg,sheep,316,388,137,220,500,323,3,18
006128.jpg,sheep,386,500,141,232,500,323,3,18
006128.jpg,car,64,225,195,264,500,323,3,2
006129.jpg,aeroplane,9,487,114,215,500,333,3,9
006130.jpg,sofa,1,500,116,349,500,375,3,17
006130.jpg,person,3,263,85,352,500,375,3,4
006130.jpg,person,203,428,81,367,500,375,3,4
006130.jpg,person,360,500,78,370,500,375,3,4
006131.jpg,tvmonitor,289,446,95,264,500,375,3,11
006131.jpg,tvmonitor,416,500,115,284,500,375,3,11
006131.jpg,tvmonitor,1,138,107,277,500,375,3,11
006133.jpg,car,87,422,79,283,500,333,3,2
006133.jpg,car,1,157,102,181,500,333,3,2
006133.jpg,car,472,500,109,158,500,333,3,2
006133.jpg,person,2,63,82,196,500,333,3,4
006133.jpg,person,455,485,96,174,500,333,3,4
006133.jpg,car,1,173,181,333,500,333,3,2
006133.jpg,person,465,500,125,333,500,333,3,4
006133.jpg,person,468,481,36,63,500,333,3,4
006133.jpg,person,390,405,39,62,500,333,3,4
006133.jpg,person,373,388,33,61,500,333,3,4
006133.jpg,person,358,373,38,57,500,333,3,4
006133.jpg,person,334,344,36,54,500,333,3,4
006133.jpg,person,263,276,33,52,500,333,3,4
006133.jpg,person,277,288,38,51,500,333,3,4
006133.jpg,person,294,301,40,54,500,333,3,4
006133.jpg,person,309,318,40,56,500,333,3,4
006133.jpg,person,447,459,40,61,500,333,3,4
006134.jpg,horse,125,442,99,318,500,375,3,3
006135.jpg,train,221,266,143,183,500,332,3,8
006136.jpg,sheep,54,166,183,262,500,332,3,18
006139.jpg,dog,82,165,86,153,500,375,3,7
006139.jpg,dog,325,500,167,375,500,375,3,7
006140.jpg,diningtable,181,495,189,333,500,333,3,10
006140.jpg,person,275,338,149,220,500,333,3,4
006140.jpg,person,344,408,153,241,500,333,3,4
006140.jpg,person,387,500,147,291,500,333,3,4
006140.jpg,person,5,205,3,333,500,333,3,4
006140.jpg,person,178,241,95,190,500,333,3,4
006140.jpg,person,72,183,54,204,500,333,3,4
006141.jpg,bottle,238,336,28,388,375,500,3,13
006146.jpg,bicycle,108,275,197,294,500,375,3,5
006148.jpg,cow,100,208,231,413,375,500,3,19
006148.jpg,person,92,289,122,452,375,500,3,4
006150.jpg,person,394,492,131,350,500,400,3,4
006150.jpg,person,193,257,157,400,500,400,3,4
006150.jpg,person,20,139,150,379,500,400,3,4
006150.jpg,person,61,133,161,400,500,400,3,4
006151.jpg,horse,106,321,173,377,334,500,3,3
006151.jpg,person,53,140,170,363,334,500,3,4
006151.jpg,person,215,262,171,340,334,500,3,4
006151.jpg,person,276,334,174,332,334,500,3,4
006151.jpg,car,1,207,192,337,334,500,3,2
006153.jpg,train,242,306,145,202,500,335,3,8
006156.jpg,person,2,451,2,375,500,375,3,4
006158.jpg,tvmonitor,413,500,89,161,500,375,3,11
006158.jpg,person,54,190,130,327,500,375,3,4
006158.jpg,sofa,1,204,149,338,500,375,3,17
006159.jpg,pottedplant,15,359,29,463,375,500,3,15
006161.jpg,diningtable,29,494,160,332,500,333,3,10
006161.jpg,diningtable,156,293,120,159,500,333,3,10
006161.jpg,person,312,398,69,196,500,333,3,4
006161.jpg,person,384,498,103,312,500,333,3,4
006161.jpg,person,348,446,76,234,500,333,3,4
006161.jpg,person,67,180,73,217,500,333,3,4
006161.jpg,person,1,109,68,316,500,333,3,4
006161.jpg,person,222,266,26,101,500,333,3,4
006161.jpg,person,259,316,64,160,500,333,3,4
006161.jpg,person,112,159,64,158,500,333,3,4
006161.jpg,person,344,395,8,103,500,333,3,4
006162.jpg,aeroplane,38,445,100,215,500,333,3,9
006163.jpg,person,79,305,89,500,357,500,3,4
006166.jpg,train,125,312,122,340,500,419,3,8
006170.jpg,cow,201,220,141,172,500,334,3,19
006170.jpg,cow,147,174,134,176,500,334,3,19
006170.jpg,cow,54,92,133,182,500,334,3,19
006171.jpg,person,54,231,37,174,500,375,3,4
006171.jpg,sofa,1,295,48,221,500,375,3,17
006171.jpg,sofa,251,500,103,181,500,375,3,17
006171.jpg,dog,2,412,166,315,500,375,3,7
006172.jpg,person,61,381,171,358,500,375,3,4
006172.jpg,person,158,361,11,319,500,375,3,4
006174.jpg,dog,49,388,76,374,500,375,3,7
006174.jpg,dog,1,135,99,375,500,375,3,7
006175.jpg,person,207,295,88,199,500,275,3,4
006176.jpg,person,4,281,2,479,500,481,3,4
006176.jpg,person,203,497,4,479,500,481,3,4
006177.jpg,motorbike,113,157,233,284,500,375,3,14
006177.jpg,person,120,154,209,273,500,375,3,4
006177.jpg,cow,224,261,234,268,500,375,3,19
006177.jpg,cow,360,403,245,282,500,375,3,19
006179.jpg,tvmonitor,58,302,15,221,500,333,3,11
006179.jpg,person,206,243,109,156,500,333,3,4
006179.jpg,person,159,220,89,159,500,333,3,4
006180.jpg,bottle,78,304,73,229,352,288,3,13
006180.jpg,person,1,231,66,288,352,288,3,4
006181.jpg,bird,26,486,66,319,500,375,3,12
006183.jpg,cat,54,360,207,436,360,480,3,6
006184.jpg,aeroplane,54,449,94,322,500,385,3,9
006185.jpg,chair,128,266,222,307,500,375,3,1
006185.jpg,chair,265,437,262,331,500,375,3,1
006185.jpg,person,13,153,155,285,500,375,3,4
006185.jpg,person,203,321,70,258,500,375,3,4
006185.jpg,person,257,456,107,325,500,375,3,4
006187.jpg,person,61,375,33,500,375,500,3,4
006187.jpg,person,1,218,43,500,375,500,3,4
006188.jpg,bicycle,50,390,102,335,500,379,3,5
006188.jpg,pottedplant,279,342,123,186,500,379,3,15
006188.jpg,pottedplant,174,241,182,237,500,379,3,15
006188.jpg,pottedplant,54,128,137,199,500,379,3,15
006189.jpg,bottle,133,186,92,290,500,333,3,13
006189.jpg,dog,112,426,1,330,500,333,3,7
006189.jpg,pottedplant,1,79,1,163,500,333,3,15
006190.jpg,dog,72,409,35,264,500,312,3,7
006196.jpg,car,68,500,1,373,500,375,3,2
006198.jpg,person,125,186,107,174,500,375,3,4
006198.jpg,person,82,123,99,305,500,375,3,4
006198.jpg,person,436,489,78,360,500,375,3,4
006198.jpg,person,434,500,61,375,500,375,3,4
006198.jpg,person,327,368,79,159,500,375,3,4
006198.jpg,person,283,344,61,175,500,375,3,4
006198.jpg,person,4,96,82,375,500,375,3,4
006198.jpg,person,342,443,95,375,500,375,3,4
006198.jpg,person,97,338,83,375,500,375,3,4
006198.jpg,person,199,376,82,375,500,375,3,4
006201.jpg,train,186,500,174,224,500,333,3,8
006201.jpg,car,295,341,202,224,500,333,3,2
006202.jpg,cow,271,439,121,255,500,375,3,19
006202.jpg,cow,59,153,121,262,500,375,3,19
006202.jpg,cow,162,228,140,234,500,375,3,19
006203.jpg,car,46,275,366,458,327,500,3,2
006203.jpg,car,12,65,351,395,327,500,3,2
006206.jpg,bicycle,196,345,245,354,500,375,3,5
006206.jpg,bicycle,171,302,238,350,500,375,3,5
006206.jpg,car,325,500,240,375,500,375,3,2
006208.jpg,aeroplane,2,499,106,266,500,375,3,9
006209.jpg,tvmonitor,358,441,185,268,500,375,3,11
006209.jpg,person,147,355,167,375,500,375,3,4
006210.jpg,car,403,500,92,255,500,375,3,2
006210.jpg,car,374,426,134,206,500,375,3,2
006210.jpg,person,227,298,109,217,500,375,3,4
006212.jpg,aeroplane,7,475,151,339,500,373,3,9
006214.jpg,bicycle,357,440,187,262,500,375,3,5
006215.jpg,boat,134,293,64,422,375,500,3,16
006215.jpg,boat,174,188,355,383,375,500,3,16
006215.jpg,boat,52,96,379,403,375,500,3,16
006216.jpg,motorbike,6,485,2,370,500,375,3,14
006216.jpg,motorbike,83,444,85,281,500,375,3,14
006216.jpg,motorbike,172,408,76,227,500,375,3,14
006216.jpg,motorbike,247,474,98,213,500,375,3,14
006218.jpg,bus,134,383,59,207,500,375,3,20
006218.jpg,car,438,490,145,183,500,375,3,2
006219.jpg,dog,186,365,96,312,500,375,3,7
006220.jpg,chair,283,315,104,157,500,375,3,1
006220.jpg,chair,317,357,109,177,500,375,3,1
006220.jpg,chair,353,408,116,201,500,375,3,1
006220.jpg,chair,419,495,131,237,500,375,3,1
006220.jpg,chair,357,500,219,375,500,375,3,1
006220.jpg,chair,62,132,138,324,500,375,3,1
006220.jpg,chair,162,218,94,146,500,375,3,1
006220.jpg,diningtable,124,500,127,375,500,375,3,10
006221.jpg,person,1,344,75,375,500,375,3,4
006221.jpg,bicycle,199,354,304,375,500,375,3,5
006222.jpg,bird,142,247,53,118,375,500,3,12
006222.jpg,bird,140,216,342,428,375,500,3,12
006223.jpg,car,128,426,90,266,500,333,3,2
006224.jpg,car,246,310,167,196,500,333,3,2
006224.jpg,car,238,289,86,107,500,333,3,2
006225.jpg,car,86,463,82,292,500,375,3,2
006225.jpg,person,1,79,1,266,500,375,3,4
006225.jpg,person,99,189,9,149,500,375,3,4
006225.jpg,person,181,213,11,125,500,375,3,4
006225.jpg,person,194,255,13,117,500,375,3,4
006229.jpg,person,76,157,117,306,500,375,3,4
006229.jpg,person,306,374,115,248,500,375,3,4
006229.jpg,person,347,382,115,212,500,375,3,4
006229.jpg,person,373,462,75,375,500,375,3,4
006229.jpg,person,168,355,131,375,500,375,3,4
006230.jpg,dog,1,487,33,356,500,375,3,7
006233.jpg,person,386,423,303,347,500,375,3,4
006234.jpg,cat,15,499,63,232,500,375,3,6
006235.jpg,car,351,481,251,308,500,375,3,2
006235.jpg,car,222,362,251,308,500,375,3,2
006235.jpg,car,131,246,257,307,500,375,3,2
006235.jpg,car,41,157,259,305,500,375,3,2
006235.jpg,car,10,91,239,300,500,375,3,2
006235.jpg,person,443,464,230,262,500,375,3,4
006235.jpg,person,429,438,244,252,500,375,3,4
006235.jpg,person,408,419,242,252,500,375,3,4
006235.jpg,person,392,401,245,254,500,375,3,4
006235.jpg,person,118,129,250,260,500,375,3,4
006235.jpg,person,129,138,253,262,500,375,3,4
006236.jpg,motorbike,4,339,204,423,375,500,3,14
006236.jpg,motorbike,1,61,208,350,375,500,3,14
006236.jpg,motorbike,302,375,235,500,375,500,3,14
006236.jpg,person,98,220,115,441,375,500,3,4
006238.jpg,tvmonitor,278,404,112,224,500,333,3,11
006238.jpg,person,258,358,1,139,500,333,3,4
006238.jpg,person,40,317,11,333,500,333,3,4
006240.jpg,person,1,350,14,467,351,467,3,4
006241.jpg,chair,387,489,164,372,500,375,3,1
006241.jpg,chair,1,52,162,341,500,375,3,1
006241.jpg,bottle,183,210,103,183,500,375,3,13
006241.jpg,diningtable,49,440,135,375,500,375,3,10
006241.jpg,chair,96,334,299,375,500,375,3,1
006241.jpg,chair,286,398,99,133,500,375,3,1
006241.jpg,chair,104,195,111,169,500,375,3,1
006243.jpg,motorbike,1,366,178,375,500,375,3,14
006243.jpg,motorbike,38,500,97,324,500,375,3,14
006243.jpg,person,75,138,52,250,500,375,3,4
006243.jpg,person,205,246,68,149,500,375,3,4
006243.jpg,person,266,314,37,192,500,375,3,4
006243.jpg,person,347,385,37,195,500,375,3,4
006243.jpg,person,416,463,43,202,500,375,3,4
006243.jpg,person,132,170,50,159,500,375,3,4
006243.jpg,person,313,349,46,181,500,375,3,4
006247.jpg,sheep,2,454,63,358,500,375,3,18
006249.jpg,horse,11,409,4,365,414,371,3,3
006250.jpg,car,59,279,124,270,500,375,3,2
006251.jpg,sheep,75,146,238,286,500,375,3,18
006251.jpg,sheep,160,201,221,255,500,375,3,18
006251.jpg,sheep,127,179,232,269,500,375,3,18
006251.jpg,sheep,397,426,225,263,500,375,3,18
006251.jpg,sheep,323,361,222,260,500,375,3,18
006251.jpg,sheep,227,272,232,269,500,375,3,18
006251.jpg,sheep,259,293,220,256,500,375,3,18
006251.jpg,sheep,170,203,199,221,500,375,3,18
006251.jpg,sheep,220,238,202,220,500,375,3,18
006251.jpg,sheep,379,400,223,247,500,375,3,18
006251.jpg,sheep,358,382,199,218,500,375,3,18
006251.jpg,sheep,383,408,199,218,500,375,3,18
006251.jpg,sheep,275,302,211,237,500,375,3,18
006252.jpg,dog,136,486,86,303,500,375,3,7
006254.jpg,train,61,366,102,207,500,333,3,8
006258.jpg,aeroplane,2,374,11,421,375,500,3,9
006259.jpg,diningtable,1,333,188,442,333,500,3,10
006259.jpg,chair,289,329,178,263,333,500,3,1
006259.jpg,chair,29,100,159,221,333,500,3,1
006259.jpg,chair,4,40,195,266,333,500,3,1
006259.jpg,person,68,127,112,171,333,500,3,4
006259.jpg,person,4,45,136,195,333,500,3,4
006260.jpg,cat,100,500,56,233,500,375,3,6
006261.jpg,car,246,392,330,438,398,500,3,2
006261.jpg,car,1,74,259,350,398,500,3,2
006261.jpg,car,365,398,366,466,398,500,3,2
006262.jpg,cat,43,481,98,257,500,332,3,6
006264.jpg,bird,193,339,38,348,500,374,3,12
006267.jpg,dog,84,394,156,301,500,335,3,7
006267.jpg,dog,100,230,72,198,500,335,3,7
006269.jpg,cat,4,419,1,293,500,375,3,6
006270.jpg,chair,197,274,180,273,500,375,3,1
006270.jpg,chair,5,276,252,375,500,375,3,1
006270.jpg,pottedplant,297,316,177,195,500,375,3,15
006272.jpg,person,71,146,217,347,355,500,3,4
006272.jpg,motorbike,72,133,269,382,355,500,3,14
006275.jpg,train,1,497,1,262,500,375,3,8
006276.jpg,person,106,232,47,308,364,480,3,4
006276.jpg,horse,86,285,120,455,364,480,3,3
006277.jpg,car,65,447,70,322,500,375,3,2
006279.jpg,aeroplane,31,499,127,244,500,375,3,9
006281.jpg,boat,1,172,206,337,500,375,3,16
006281.jpg,boat,157,500,169,334,500,375,3,16
006282.jpg,person,119,312,98,334,500,334,3,4
006284.jpg,person,169,500,46,332,500,333,3,4
006285.jpg,person,256,343,78,237,500,332,3,4
006285.jpg,person,139,230,87,239,500,332,3,4
006285.jpg,horse,242,352,117,308,500,332,3,3
006285.jpg,horse,143,238,129,306,500,332,3,3
006286.jpg,person,80,405,88,375,500,375,3,4
006286.jpg,person,436,475,147,209,500,375,3,4
006286.jpg,person,381,428,145,191,500,375,3,4
006286.jpg,diningtable,402,500,219,375,500,375,3,10
006286.jpg,diningtable,347,405,177,216,500,375,3,10
006286.jpg,diningtable,160,203,167,188,500,375,3,10
006286.jpg,diningtable,104,209,185,279,500,375,3,10
006286.jpg,diningtable,1,82,322,375,500,375,3,10
006286.jpg,diningtable,2,53,169,225,500,375,3,10
006286.jpg,chair,408,500,241,375,500,375,3,1
006286.jpg,chair,49,135,178,279,500,375,3,1
006286.jpg,chair,135,167,164,188,500,375,3,1
006286.jpg,chair,150,233,184,290,500,375,3,1
006286.jpg,chair,19,65,167,231,500,375,3,1
006286.jpg,chair,56,95,163,209,500,375,3,1
006286.jpg,chair,97,152,177,203,500,375,3,1
006286.jpg,chair,184,231,166,194,500,375,3,1
006286.jpg,chair,196,240,181,208,500,375,3,1
006286.jpg,chair,400,454,178,232,500,375,3,1
006286.jpg,chair,1,32,169,174,500,375,3,1
006289.jpg,chair,164,465,270,499,497,500,3,1
006289.jpg,chair,12,171,178,419,497,500,3,1
006289.jpg,diningtable,93,497,262,500,497,500,3,10
006289.jpg,chair,410,472,190,239,497,500,3,1
006289.jpg,person,105,256,122,339,497,500,3,4
006289.jpg,person,160,436,202,499,497,500,3,4
006289.jpg,person,349,428,157,276,497,500,3,4
006290.jpg,car,466,500,191,270,500,375,3,2
006290.jpg,bus,21,471,67,308,500,375,3,20
006291.jpg,cow,409,499,26,374,500,374,3,19
006291.jpg,cow,301,484,27,337,500,374,3,19
006291.jpg,cow,252,387,2,224,500,374,3,19
006291.jpg,cow,100,305,3,220,500,374,3,19
006291.jpg,cow,47,166,12,211,500,374,3,19
006291.jpg,cow,22,64,71,155,500,374,3,19
006291.jpg,cow,1,60,23,166,500,374,3,19
006295.jpg,horse,38,171,123,221,500,375,3,3
006295.jpg,horse,337,447,97,186,500,375,3,3
006295.jpg,horse,198,370,103,202,500,375,3,3
006296.jpg,person,199,331,57,400,500,400,3,4
006296.jpg,person,320,496,7,400,500,400,3,4
006296.jpg,person,1,199,9,400,500,400,3,4
006299.jpg,bottle,321,357,1,89,500,375,3,13
006299.jpg,bottle,284,316,8,124,500,375,3,13
006299.jpg,pottedplant,60,162,1,127,500,375,3,15
006299.jpg,pottedplant,351,450,1,68,500,375,3,15
006300.jpg,bicycle,27,77,147,204,500,375,3,5
006300.jpg,bicycle,65,174,177,270,500,375,3,5
006300.jpg,bicycle,181,500,176,375,500,375,3,5
006300.jpg,person,33,72,112,188,500,375,3,4
006300.jpg,person,100,178,92,267,500,375,3,4
006300.jpg,person,282,429,37,375,500,375,3,4
006301.jpg,car,408,453,308,326,500,375,3,2
006304.jpg,boat,321,357,197,252,500,333,3,16
006305.jpg,cat,205,429,77,375,500,375,3,6
006306.jpg,aeroplane,1,348,71,213,500,333,3,9
006309.jpg,bird,52,500,48,325,500,335,3,12
006314.jpg,tvmonitor,103,354,114,373,375,500,3,11
006318.jpg,cat,234,360,130,309,500,375,3,6
006319.jpg,pottedplant,176,500,2,374,500,375,3,15
006319.jpg,pottedplant,1,85,1,156,500,375,3,15
006320.jpg,car,123,434,43,302,500,333,3,2
006320.jpg,car,1,44,104,172,500,333,3,2
006320.jpg,car,420,455,121,167,500,333,3,2
006320.jpg,person,26,65,104,213,500,333,3,4
006320.jpg,person,66,93,137,214,500,333,3,4
006320.jpg,person,93,118,141,213,500,333,3,4
006320.jpg,person,465,480,103,161,500,333,3,4
006320.jpg,person,108,132,110,176,500,333,3,4
006320.jpg,car,80,132,109,146,500,333,3,2
006320.jpg,person,56,75,109,188,500,333,3,4
006321.jpg,dog,54,232,200,412,375,500,3,7
006321.jpg,chair,12,101,81,226,375,500,3,1
006323.jpg,tvmonitor,152,181,148,169,500,333,3,11
006323.jpg,tvmonitor,179,198,149,168,500,333,3,11
006325.jpg,car,276,363,277,353,500,458,3,2
006329.jpg,car,36,480,70,291,500,375,3,2
006330.jpg,car,313,394,301,338,500,375,3,2
006330.jpg,car,415,469,307,345,500,375,3,2
006330.jpg,car,442,500,307,363,500,375,3,2
006330.jpg,car,120,189,307,339,500,375,3,2
006330.jpg,car,80,124,304,332,500,375,3,2
006330.jpg,car,226,270,312,333,500,375,3,2
006330.jpg,car,12,40,306,322,500,375,3,2
006330.jpg,bus,106,227,277,334,500,375,3,20
006335.jpg,bottle,290,367,28,298,500,375,3,13
006337.jpg,dog,55,418,111,318,500,333,3,7
006338.jpg,train,1,391,1,273,500,307,3,8
006339.jpg,tvmonitor,67,148,65,137,500,375,3,11
006339.jpg,chair,94,171,255,315,500,375,3,1
006339.jpg,chair,93,162,142,194,500,375,3,1
006339.jpg,sofa,284,383,100,335,500,375,3,17
006339.jpg,person,284,371,166,238,500,375,3,4
006339.jpg,person,265,322,104,184,500,375,3,4
006339.jpg,person,81,183,128,199,500,375,3,4
006339.jpg,person,86,188,254,301,500,375,3,4
006341.jpg,person,39,347,87,500,375,500,3,4
006344.jpg,train,1,401,39,313,500,335,3,8
006344.jpg,person,394,439,129,239,500,335,3,4
006344.jpg,person,460,497,152,249,500,335,3,4
006344.jpg,person,449,490,132,177,500,335,3,4
006346.jpg,bus,364,500,161,282,500,374,3,20
006346.jpg,bus,19,327,165,275,500,374,3,20
006346.jpg,car,1,216,264,374,500,374,3,2
006346.jpg,person,419,490,221,374,500,374,3,4
006346.jpg,person,255,341,221,374,500,374,3,4
006346.jpg,person,329,351,209,285,500,374,3,4
006346.jpg,person,304,333,210,285,500,374,3,4
006346.jpg,person,128,181,230,321,500,374,3,4
006346.jpg,person,110,143,221,273,500,374,3,4
006346.jpg,person,65,106,222,271,500,374,3,4
006346.jpg,car,1,209,230,298,500,374,3,2
006348.jpg,tvmonitor,12,80,75,205,500,375,3,11
006348.jpg,chair,216,500,107,374,500,375,3,1
006349.jpg,aeroplane,5,495,36,256,500,334,3,9
006350.jpg,aeroplane,20,454,68,228,500,377,3,9
006351.jpg,person,89,390,55,375,500,375,3,4
006351.jpg,pottedplant,26,132,109,222,500,375,3,15
006351.jpg,pottedplant,358,465,119,230,500,375,3,15
006352.jpg,bus,153,408,118,177,500,375,3,20
006352.jpg,person,43,174,82,374,500,375,3,4
006353.jpg,cat,1,500,2,375,500,375,3,6
006355.jpg,dog,238,313,214,336,500,375,3,7
006355.jpg,dog,202,245,175,318,500,375,3,7
006355.jpg,person,189,283,27,217,500,375,3,4
006357.jpg,boat,130,289,359,440,331,500,3,16
006357.jpg,boat,129,166,366,380,331,500,3,16
006357.jpg,boat,173,219,366,381,331,500,3,16
006362.jpg,car,40,406,28,332,500,375,3,2
006362.jpg,car,1,146,114,277,500,375,3,2
006363.jpg,bottle,118,220,108,469,335,500,3,13
006363.jpg,bottle,179,271,64,383,335,500,3,13
006363.jpg,bottle,50,143,64,388,335,500,3,13
006366.jpg,dog,1,461,31,384,500,384,3,7
006367.jpg,bird,115,400,2,333,500,333,3,12
006369.jpg,car,18,424,110,301,500,333,3,2
006369.jpg,person,435,446,102,131,500,333,3,4
006369.jpg,person,454,464,102,117,500,333,3,4
006369.jpg,person,409,416,103,124,500,333,3,4
006369.jpg,car,418,457,106,129,500,333,3,2
006369.jpg,car,450,500,108,146,500,333,3,2
006369.jpg,person,479,500,96,156,500,333,3,4
006369.jpg,car,334,380,95,121,500,333,3,2
006369.jpg,person,367,401,100,137,500,333,3,4
006369.jpg,person,400,425,125,167,500,333,3,4
006369.jpg,person,206,226,109,132,500,333,3,4
006369.jpg,car,179,235,13,64,500,333,3,2
006371.jpg,bicycle,16,485,23,307,500,375,3,5
006374.jpg,aeroplane,157,412,127,279,500,375,3,9
006375.jpg,car,371,437,142,182,500,375,3,2
006375.jpg,car,194,291,155,218,500,375,3,2
006375.jpg,car,28,196,160,306,500,375,3,2
006377.jpg,train,79,391,117,282,500,333,3,8
006381.jpg,bottle,246,265,251,295,500,375,3,13
006381.jpg,person,5,125,209,375,500,375,3,4
006381.jpg,person,323,435,198,365,500,375,3,4
006381.jpg,person,267,353,185,290,500,375,3,4
006381.jpg,person,250,289,126,167,500,375,3,4
006381.jpg,person,3,56,163,305,500,375,3,4
006381.jpg,person,82,157,155,295,500,375,3,4
006381.jpg,person,127,207,135,276,500,375,3,4
006381.jpg,person,204,227,130,171,500,375,3,4
006381.jpg,person,217,260,132,234,500,375,3,4
006381.jpg,person,306,337,126,172,500,375,3,4
006381.jpg,person,347,363,139,176,500,375,3,4
006381.jpg,diningtable,77,420,266,375,500,375,3,10
006381.jpg,diningtable,244,362,167,219,500,375,3,10
006381.jpg,chair,394,489,253,358,500,375,3,1
006381.jpg,chair,210,266,170,238,500,375,3,1
006381.jpg,chair,322,361,175,224,500,375,3,1
006382.jpg,horse,3,295,62,331,500,332,3,3
006385.jpg,dog,219,295,158,325,500,334,3,7
006387.jpg,bicycle,209,253,169,222,500,281,3,5
006387.jpg,person,208,238,134,208,500,281,3,4
006391.jpg,chair,135,359,135,388,375,500,3,1
006391.jpg,person,6,310,114,454,375,500,3,4
006392.jpg,horse,82,245,50,198,320,214,3,3
006392.jpg,person,119,202,17,121,320,214,3,4
006395.jpg,tvmonitor,408,479,35,188,500,375,3,11
006395.jpg,person,134,316,117,347,500,375,3,4
006395.jpg,chair,17,213,183,375,500,375,3,1
006396.jpg,car,101,171,110,167,500,170,3,2
006396.jpg,car,352,454,95,133,500,170,3,2
006396.jpg,car,235,350,101,137,500,170,3,2
006396.jpg,car,309,373,95,119,500,170,3,2
006396.jpg,car,183,271,93,139,500,170,3,2
006396.jpg,car,160,185,97,109,500,170,3,2
006396.jpg,car,50,65,97,112,500,170,3,2
006396.jpg,car,34,53,101,116,500,170,3,2
006396.jpg,car,1,27,99,126,500,170,3,2
006398.jpg,bottle,238,259,138,217,500,375,3,13
006398.jpg,bottle,260,285,155,239,500,375,3,13
006398.jpg,bottle,291,314,133,209,500,375,3,13
006398.jpg,bottle,284,304,101,155,500,375,3,13
006398.jpg,bottle,221,259,304,375,500,375,3,13
006398.jpg,bottle,246,278,280,375,500,375,3,13
006398.jpg,person,1,180,100,375,500,375,3,4
006398.jpg,person,43,206,50,254,500,375,3,4
006398.jpg,person,159,236,57,198,500,375,3,4
006398.jpg,person,391,500,95,375,500,375,3,4
006398.jpg,person,362,500,72,269,500,375,3,4
006398.jpg,person,332,399,71,212,500,375,3,4
006398.jpg,person,312,355,40,139,500,375,3,4
006398.jpg,person,261,317,36,105,500,375,3,4
006398.jpg,person,1,52,56,195,500,375,3,4
006398.jpg,diningtable,145,436,96,375,500,375,3,10
006400.jpg,train,433,500,80,256,500,335,3,8
006400.jpg,train,189,440,101,235,500,335,3,8
006400.jpg,train,40,199,125,203,500,335,3,8
006404.jpg,cow,121,176,232,270,320,500,3,19
006409.jpg,person,304,500,98,375,500,375,3,4
006409.jpg,person,1,114,128,264,500,375,3,4
006409.jpg,bottle,167,193,178,241,500,375,3,13
006409.jpg,diningtable,8,376,227,375,500,375,3,10
006411.jpg,tvmonitor,384,493,142,243,500,375,3,11
006411.jpg,sofa,1,139,209,375,500,375,3,17
006417.jpg,car,78,401,109,262,500,375,3,2
006417.jpg,car,1,79,126,278,500,375,3,2
006417.jpg,car,8,105,116,190,500,375,3,2
006417.jpg,car,283,499,82,233,500,375,3,2
006418.jpg,bicycle,1,479,1,333,500,333,3,5
006419.jpg,chair,57,153,348,485,333,500,3,1
006419.jpg,chair,127,217,406,500,333,500,3,1
006421.jpg,car,318,358,161,186,500,333,3,2
006421.jpg,car,59,158,158,198,500,333,3,2
006421.jpg,car,413,432,162,173,500,333,3,2
006424.jpg,sofa,203,496,180,375,500,375,3,17
006424.jpg,chair,1,217,288,375,500,375,3,1
006425.jpg,cat,74,300,37,490,339,500,3,6
006427.jpg,person,265,500,47,375,500,375,3,4
006427.jpg,person,27,297,49,375,500,375,3,4
006427.jpg,person,1,22,153,195,500,375,3,4
006428.jpg,horse,2,500,33,375,500,375,3,3
006428.jpg,person,93,152,169,312,500,375,3,4
006428.jpg,person,1,64,257,375,500,375,3,4
006429.jpg,horse,1,328,2,500,332,500,3,3
006430.jpg,bird,274,293,163,224,500,375,3,12
006433.jpg,aeroplane,1,500,1,375,500,375,3,9
006433.jpg,person,212,249,65,119,500,375,3,4
006434.jpg,dog,147,500,1,375,500,375,3,7
006436.jpg,boat,170,376,36,282,500,375,3,16
006437.jpg,bus,164,281,147,180,500,332,3,20
006438.jpg,car,192,359,97,225,500,332,3,2
006438.jpg,car,1,40,87,140,500,332,3,2
006440.jpg,motorbike,307,500,137,305,500,311,3,14
006440.jpg,person,270,313,123,266,500,311,3,4
006442.jpg,person,2,195,29,500,348,500,3,4
006442.jpg,person,130,347,181,500,348,500,3,4
